iter	Passed	Remaining
6334	56188	32506
6335	56196	32497
6336	56203	32487
6337	56212	32478
6338	56220	32469
6339	56228	32460
6340	56238	32451
6341	56247	32442
6342	56255	32433
6343	56264	32424
6344	56272	32415
6345	56281	32406
6346	56289	32397
6347	56298	32388
6348	56306	32378
6349	56311	32368
6350	56319	32358
6351	56327	32349
6352	56336	32340
6353	56344	32331
6354	56353	32322
6355	56362	32313
6356	56371	32304
6357	56379	32295
6358	56387	32286
6359	56396	32277
6360	56404	32267
6361	56412	32258
6362	56421	32249
6363	56429	32240
6364	56437	32231
6365	56446	32222
6366	56455	32213
6367	56464	32204
6368	56473	32195
6369	56482	32186
6370	56490	32177
6371	56498	32168
6372	56506	32158
6373	56514	32149
6374	56522	32140
6375	56531	32131
6376	56539	32121
6377	56548	32113
6378	56556	32103
6379	56565	32095
6380	56574	32086
6381	56582	32077
6382	56591	32068
6383	56600	32059
6384	56608	32050
6385	56616	32040
6386	56625	32031
6387	56633	32022
6388	56641	32013
6389	56650	32004
6390	56660	31996
6391	56669	31987
6392	56678	31978
6393	56687	31970
6394	56698	31962
6395	56704	31951
6396	56713	31943
6397	56723	31934
6398	56733	31926
6399	56742	31917
6400	56751	31908
6401	56761	31900
6402	56770	31892
6403	56783	31885
6404	56794	31877
6405	56805	31869
6406	56815	31861
6407	56827	31854
6408	56838	31846
6409	56849	31839
6410	56863	31833
6411	56875	31826
6412	56885	31818
6413	56896	31810
6414	56910	31804
6415	56925	31798
6416	56941	31793
6417	56952	31786
6418	56963	31778
6419	56973	31770
6420	56985	31763
6421	56995	31755
6422	57006	31746
6423	57016	31738
6424	57026	31730
6425	57036	31722
6426	57046	31714
6427	57056	31705
6428	57065	31696
6429	57076	31689
6430	57086	31681
6431	57095	31672
6432	57104	31663
6433	57112	31654
6434	57121	31645
6435	57128	31635
6436	57137	31626
6437	57145	31617
6438	57154	31608
6439	57162	31598
6440	57171	31590
6441	57179	31580
6442	57188	31572
6443	57196	31562
6444	57205	31553
6445	57213	31544
6446	57222	31535
6447	57230	31526
6448	57238	31517
6449	57246	31507
6450	57255	31498
6451	57263	31489
6452	57271	31480
6453	57280	31471
6454	57289	31462
6455	57299	31454
6456	57308	31445
6457	57317	31436
6458	57325	31427
6459	57335	31419
6460	57344	31410
6461	57354	31401
6462	57363	31393
6463	57371	31384
6464	57381	31375
6465	57391	31367
6466	57401	31358
6467	57405	31347
6468	57414	31338
6469	57422	31329
6470	57431	31320
6471	57440	31311
6472	57449	31302
6473	57458	31293
6474	57467	31285
6475	57476	31276
6476	57485	31267
6477	57493	31258
6478	57502	31249
6479	57511	31240
6480	57520	31232
6481	57529	31223
6482	57537	31213
6483	57546	31205
6484	57554	31195
6485	57562	31186
6486	57571	31177
6487	57580	31168
6488	57590	31160
6489	57600	31152
6490	57610	31144
6491	57620	31135
6492	57630	31127
6493	57639	31118
6494	57649	31110
6495	57659	31102
6496	57668	31093
6497	57679	31085
6498	57688	31076
6499	57697	31067
6500	57707	31059
6501	57715	31050
6502	57724	31041
6503	57732	31032
6504	57741	31023
6505	57749	31014
6506	57759	31005
6507	57767	30996
6508	57777	30988
6509	57785	30978
6510	57794	30969
6511	57802	30960
6512	57810	30951
6513	57819	30942
6514	57828	30933
6515	57836	30924
6516	57844	30914
6517	57853	30906
6518	57861	30896
6519	57869	30887
6520	57876	30877
6521	57884	30868
6522	57893	30859
6523	57901	30849
6524	57909	30840
6525	57917	30831
6526	57925	30821
6527	57932	30812
6528	57940	30802
6529	57948	30793
6530	57956	30783
6531	57964	30774
6532	57973	30765
6533	57980	30755
6534	57987	30746
6535	57995	30736
6536	58003	30727
6537	58010	30717
6538	58018	30708
6539	58026	30699
6540	58034	30689
6541	58042	30680
6542	58051	30671
6543	58059	30662
6544	58068	30653
6545	58076	30644
6546	58085	30635
6547	58093	30626
6548	58102	30617
6549	58111	30608
6550	58120	30599
6551	58128	30590
6552	58136	30581
6553	58145	30571
6554	58153	30562
6555	58162	30553
6556	58170	30544
6557	58179	30535
6558	58186	30526
6559	58194	30516
6560	58203	30507
6561	58211	30498
6562	58219	30489
6563	58227	30479
6564	58235	30470
6565	58244	30461
6566	58250	30451
6567	58259	30442
6568	58267	30433
6569	58274	30423
6570	58283	30414
6571	58291	30405
6572	58299	30395
6573	58306	30386
6574	58315	30377
6575	58322	30367
6576	58331	30358
6577	58338	30348
6578	58347	30339
6579	58354	30330
6580	58364	30322
6581	58374	30313
6582	58384	30305
6583	58394	30297
6584	58404	30288
6585	58413	30279
6586	58421	30270
6587	58431	30262
6588	58446	30256
6589	58455	30247
6590	58467	30240
6591	58475	30231
6592	58484	30222
6593	58493	30213
6594	58502	30204
6595	58510	30195
6596	58519	30186
6597	58527	30177
6598	58535	30167
6599	58544	30159
6600	58552	30149
6601	58560	30140
6602	58568	30131
6603	58577	30122
6604	58585	30113
6605	58594	30104
6606	58602	30094
6607	58610	30085
6608	58618	30076
6609	58627	30067
6610	58635	30058
6611	58643	30048
6612	58651	30039
6613	58659	30030
6614	58667	30020
6615	58675	30011
6616	58683	30002
6617	58688	29991
6618	58692	29980
6619	58700	29971
6620	58708	29961
6621	58716	29952
6622	58724	29943
6623	58732	29933
6624	58740	29924
6625	58744	29913
6626	58752	29903
6627	58760	29894
6628	58767	29884
6629	58775	29875
6630	58783	29865
6631	58790	29856
6632	58797	29846
6633	58805	29837
6634	58812	29827
6635	58820	29818
6636	58828	29808
6637	58836	29799
6638	58844	29789
6639	58851	29780
6640	58859	29771
6641	58868	29762
6642	58875	29752
6643	58883	29743
6644	58893	29734
6645	58901	29725
6646	58909	29716
6647	58916	29706
6648	58924	29697
6649	58932	29687
6650	58940	29678
6651	58949	29669
6652	58957	29660
6653	58965	29651
6654	58974	29642
6655	58981	29632
6656	58990	29623
6657	58998	29614
6658	59007	29605
6659	59015	29596
6660	59023	29586
6661	59031	29577
6662	59039	29568
6663	59047	29559
6664	59055	29550
6665	59063	29540
6666	59071	29531
6667	59081	29522
6668	59089	29513
6669	59098	29505
6670	59106	29495
6671	59115	29486
6672	59124	29478
6673	59133	29469
6674	59141	29459
6675	59149	29450
6676	59158	29441
6677	59166	29432
6678	59175	29423
6679	59184	29415
6680	59193	29406
6681	59202	29397
6682	59211	29388
6683	59221	29380
6684	59230	29371
6685	59239	29362
6686	59248	29354
6687	59257	29345
6688	59266	29336
6689	59277	29328
6690	59287	29320
6691	59298	29312
6692	59308	29304
6693	59319	29296
6694	59328	29287
6695	59338	29279
6696	59347	29270
6697	59356	29261
6698	59364	29252
6699	59372	29243
6700	59381	29234
6701	59390	29225
6702	59399	29216
6703	59407	29207
6704	59416	29198
6705	59424	29189
6706	59433	29180
6707	59441	29171
6708	59458	29166
6709	59471	29159
6710	59488	29154
6711	59501	29147
6712	59514	29140
6713	59526	29133
6714	59537	29125
6715	59547	29117
6716	59558	29109
6717	59567	29100
6718	59577	29092
6719	59587	29084
6720	59596	29075
6721	59606	29067
6722	59616	29059
6723	59626	29050
6724	59636	29042
6725	59647	29034
6726	59655	29025
6727	59665	29016
6728	59674	29008
6729	59683	28999
6730	59691	28990
6731	59700	28981
6732	59708	28972
6733	59717	28962
6734	59725	28953
6735	59734	28944
6736	59742	28935
6737	59750	28926
6738	59758	28917
6739	59766	28907
6740	59775	28899
6741	59783	28889
6742	59791	28880
6743	59799	28871
6744	59807	28861
6745	59815	28852
6746	59823	28843
6747	59832	28834
6748	59840	28825
6749	59849	28816
6750	59858	28807
6751	59866	28798
6752	59875	28789
6753	59884	28780
6754	59893	28771
6755	59901	28762
6756	59909	28753
6757	59916	28743
6758	59925	28734
6759	59934	28725
6760	59943	28716
6761	59951	28707
6762	59959	28698
6763	59967	28689
6764	59975	28680
6765	59984	28671
6766	59993	28662
6767	60001	28653
6768	60011	28644
6769	60020	28636
6770	60030	28627
6771	60039	28618
6772	60047	28609
6773	60056	28600
6774	60064	28591
6775	60073	28582
6776	60081	28573
6777	60090	28564
6778	60099	28555
6779	60108	28547
6780	60129	28543
6781	60147	28539
6782	60161	28532
6783	60177	28527
6784	60187	28519
6785	60196	28510
6786	60207	28502
6787	60217	28494
6788	60227	28485
6789	60237	28477
6790	60248	28469
6791	60262	28463
6792	60273	28455
6793	60282	28446
6794	60292	28438
6795	60302	28430
6796	60312	28421
6797	60322	28413
6798	60332	28404
6799	60340	28395
6800	60349	28386
6801	60358	28377
6802	60367	28369
6803	60376	28360
6804	60385	28351
6805	60393	28342
6806	60403	28333
6807	60413	28325
6808	60421	28316
6809	60430	28307
6810	60438	28297
6811	60450	28290
6812	60458	28281
6813	60466	28272
6814	60475	28263
6815	60484	28254
6816	60492	28245
6817	60500	28235
6818	60508	28226
6819	60515	28217
6820	60524	28207
6821	60532	28198
6822	60540	28189
6823	60548	28180
6824	60555	28170
6825	60563	28161
6826	60571	28151
6827	60579	28142
6828	60586	28133
6829	60594	28123
6830	60602	28114
6831	60606	28103
6832	60613	28093
6833	60621	28084
6834	60630	28075
6835	60638	28066
6836	60646	28056
6837	60653	28047
6838	60662	28038
6839	60670	28029
6840	60679	28020
6841	60687	28011
6842	60697	28002
6843	60706	27993
6844	60714	27984
6845	60723	27975
6846	60730	27966
6847	60740	27957
6848	60748	27948
6849	60757	27939
6850	60765	27930
6851	60774	27921
6852	60782	27912
6853	60790	27903
6854	60799	27894
6855	60808	27885
6856	60817	27876
6857	60826	27867
6858	60834	27858
6859	60844	27850
6860	60853	27841
6861	60861	27832
6862	60869	27822
6863	60878	27814
6864	60887	27805
6865	60896	27796
6866	60904	27786
6867	60911	27777
6868	60920	27768
6869	60928	27759
6870	60937	27750
6871	60945	27741
6872	60953	27732
6873	60962	27723
6874	60973	27715
6875	60982	27706
6876	60992	27697
6877	61001	27689
6878	61011	27680
6879	61021	27672
6880	61030	27663
6881	61039	27655
6882	61048	27646
6883	61058	27637
6884	61067	27628
6885	61075	27619
6886	61085	27611
6887	61093	27602
6888	61102	27593
6889	61110	27584
6890	61119	27575
6891	61128	27566
6892	61136	27557
6893	61144	27547
6894	61152	27538
6895	61161	27529
6896	61170	27520
6897	61178	27511
6898	61187	27502
6899	61195	27493
6900	61204	27484
6901	61212	27475
6902	61221	27466
6903	61229	27457
6904	61238	27448
6905	61246	27439
6906	61254	27430
6907	61263	27421
6908	61272	27412
6909	61281	27403
6910	61290	27394
6911	61297	27385
6912	61306	27376
6913	61314	27366
6914	61322	27357
6915	61329	27348
6916	61337	27339
6917	61346	27329
6918	61354	27320
6919	61361	27311
6920	61368	27301
6921	61376	27292
6922	61384	27282
6923	61391	27273
6924	61399	27264
6925	61407	27254
6926	61415	27245
6927	61422	27236
6928	61430	27226
6929	61439	27217
6930	61447	27208
6931	61455	27199
6932	61464	27190
6933	61468	27179
6934	61477	27170
6935	61486	27161
6936	61495	27152
6937	61503	27143
6938	61512	27135
6939	61520	27125
6940	61529	27116
6941	61537	27107
6942	61545	27098
6943	61554	27089
6944	61563	27080
6945	61571	27071
6946	61580	27062
6947	61589	27053
6948	61598	27045
6949	61607	27036
6950	61617	27028
6951	61628	27020
6952	61637	27011
6953	61649	27003
6954	61660	26995
6955	61670	26987
6956	61680	26979
6957	61690	26970
6958	61700	26962
6959	61709	26953
6960	61718	26944
6961	61729	26936
6962	61740	26929
6963	61750	26920
6964	61760	26912
6965	61800	26916
6966	61829	26916
6967	61851	26913
6968	61874	26910
6969	61900	26909
6970	61922	26906
6971	61947	26904
6972	61970	26901
6973	61990	26897
6974	62012	26894
6975	62036	26892
6976	62060	26889
6977	62081	26886
6978	62094	26878
6979	62115	26875
6980	62138	26872
6981	62162	26869
6982	62182	26866
6983	62203	26862
6984	62223	26858
6985	62244	26854
6986	62265	26850
6987	62287	26847
6988	62306	26842
6989	62326	26838
6990	62352	26837
6991	62363	26829
6992	62377	26822
6993	62396	26818
6994	62414	26812
6995	62431	26807
6996	62448	26802
6997	62468	26797
6998	62490	26794
6999	62511	26790
7000	62533	26787
7001	62556	26784
7002	62582	26782
7003	62606	26780
7004	62628	26776
7005	62651	26773
7006	62673	26770
7007	62695	26767
7008	62714	26762
7009	62733	26757
7010	62752	26753
7011	62772	26748
7012	62790	26744
7013	62810	26739
7014	62829	26735
7015	62849	26730
7016	62867	26725
7017	62887	26721
7018	62907	26717
7019	62927	26712
7020	62946	26708
7021	62965	26703
7022	62984	26698
7023	63005	26694
7024	63023	26689
7025	63042	26685
7026	63062	26680
7027	63083	26676
7028	63106	26673
7029	63126	26669
7030	63146	26664
7031	63164	26659
7032	63183	26655
7033	63205	26651
7034	63224	26647
7035	63245	26642
7036	63264	26638
7037	63285	26634
7038	63306	26630
7039	63326	26625
7040	63346	26621
7041	63366	26617
7042	63386	26612
7043	63406	26608
7044	63426	26604
7045	63446	26599
7046	63467	26595
7047	63487	26591
7048	63508	26587
7049	63529	26583
7050	63550	26579
7051	63570	26575
7052	63592	26571
7053	63613	26567
7054	63635	26563
7055	63658	26560
7056	63680	26556
7057	63703	26553
7058	63725	26549
7059	63745	26545
7060	63764	26540
7061	63782	26535
7062	63800	26529
7063	63818	26524
7064	63837	26519
7065	63856	26514
7066	63876	26510
7067	63897	26506
7068	63917	26501
7069	63936	26496
7070	63955	26491
7071	63974	26487
7072	63992	26481
7073	64014	26478
7074	64036	26474
7075	64058	26470
7076	64077	26465
7077	64098	26461
7078	64119	26457
7079	64138	26452
7080	64156	26447
7081	64176	26442
7082	64197	26438
7083	64215	26433
7084	64235	26428
7085	64257	26424
7086	64277	26420
7087	64302	26417
7088	64323	26413
7089	64344	26409
7090	64365	26405
7091	64387	26401
7092	64408	26397
7093	64428	26392
7094	64446	26387
7095	64466	26382
7096	64478	26374
7097	64497	26369
7098	64515	26364
7099	64533	26358
7100	64552	26353
7101	64571	26348
7102	64593	26344
7103	64614	26340
7104	64635	26336
7105	64656	26332
7106	64676	26327
7107	64701	26324
7108	64725	26321
7109	64748	26318
7110	64771	26314
7111	64792	26310
7112	64811	26305
7113	64832	26301
7114	64852	26296
7115	64871	26291
7116	64890	26286
7117	64909	26281
7118	64929	26276
7119	64949	26271
7120	64967	26266
7121	64986	26261
7122	65006	26256
7123	65026	26251
7124	65043	26245
7125	65063	26240
7126	65081	26235
7127	65103	26231
7128	65124	26226
7129	65144	26222
7130	65165	26217
7131	65187	26214
7132	65208	26209
7133	65230	26205
7134	65253	26201
7135	65276	26198
7136	65299	26194
7137	65321	26190
7138	65341	26186
7139	65361	26181
7140	65381	26176
7141	65403	26172
7142	65424	26167
7143	65445	26163
7144	65466	26159
7145	65490	26155
7146	65513	26152
7147	65532	26147
7148	65553	26142
7149	65573	26137
7150	65593	26132
7151	65613	26127
7152	65634	26123
7153	65653	26118
7154	65673	26113
7155	65696	26109
7156	65715	26104
7157	65736	26099
7158	65759	26096
7159	65782	26092
7160	65803	26088
7161	65823	26082
7162	65843	26078
7163	65867	26074
7164	65892	26071
7165	65913	26067
7166	65934	26062
7167	65953	26057
7168	65974	26053
7169	65994	26047
7170	66013	26042
7171	66032	26037
7172	66052	26032
7173	66071	26027
7174	66090	26021
7175	66108	26015
7176	66127	26010
7177	66148	26005
7178	66168	26001
7179	66186	25995
7180	66206	25990
7181	66225	25984
7182	66244	25979
7183	66262	25973
7184	66283	25969
7185	66302	25963
7186	66319	25957
7187	66339	25952
7188	66358	25947
7189	66378	25942
7190	66400	25937
7191	66424	25934
7192	66442	25928
7193	66463	25924
7194	66483	25918
7195	66504	25914
7196	66528	25910
7197	66551	25906
7198	66574	25902
7199	66594	25897
7200	66615	25893
7201	66632	25887
7202	66655	25883
7203	66677	25878
7204	66697	25873
7205	66717	25868
7206	66738	25863
7207	66761	25859
7208	66781	25854
7209	66799	25848
7210	66820	25844
7211	66838	25838
7212	66857	25832
7213	66878	25827
7214	66896	25822
7215	66918	25817
7216	66937	25812
7217	66957	25807
7218	66977	25802
7219	66999	25797
7220	67020	25792
7221	67042	25788
7222	67063	25783
7223	67088	25780
7224	67111	25776
7225	67132	25771
7226	67154	25767
7227	67175	25762
7228	67195	25757
7229	67216	25752
7230	67238	25747
7231	67258	25742
7232	67280	25738
7233	67301	25733
7234	67322	25728
7235	67342	25723
7236	67362	25718
7237	67384	25713
7238	67404	25708
7239	67423	25703
7240	67444	25698
7241	67471	25695
7242	67494	25691
7243	67519	25687
7244	67541	25683
7245	67562	25678
7246	67583	25673
7247	67607	25669
7248	67628	25665
7249	67648	25659
7250	67668	25654
7251	67688	25649
7252	67709	25644
7253	67730	25639
7254	67750	25634
7255	67769	25628
7256	67789	25623
7257	67809	25617
7258	67830	25612
7259	67850	25607
7260	67869	25601
7261	67889	25596
7262	67911	25591
7263	67929	25585
7264	67949	25580
7265	67967	25574
7266	67986	25568
7267	68004	25562
7268	68023	25556
7269	68042	25551
7270	68061	25545
7271	68079	25539
7272	68098	25533
7273	68115	25527
7274	68135	25521
7275	68150	25514
7276	68169	25508
7277	68189	25503
7278	68208	25497
7279	68228	25491
7280	68248	25486
7281	68265	25480
7282	68287	25475
7283	68306	25469
7284	68325	25463
7285	68344	25458
7286	68364	25452
7287	68382	25446
7288	68401	25440
7289	68419	25434
7290	68438	25428
7291	68457	25422
7292	68477	25417
7293	68495	25411
7294	68515	25405
7295	68535	25400
7296	68557	25395
7297	68578	25390
7298	68598	25384
7299	68618	25379
7300	68638	25373
7301	68657	25368
7302	68682	25364
7303	68705	25360
7304	68725	25354
7305	68745	25348
7306	68765	25343
7307	68784	25337
7308	68804	25332
7309	68824	25326
7310	68847	25322
7311	68869	25317
7312	68890	25312
7313	68911	25306
7314	68932	25301
7315	68953	25296
7316	68975	25291
7317	68997	25287
7318	69020	25282
7319	69043	25278
7320	69064	25272
7321	69087	25268
7322	69109	25263
7323	69132	25259
7324	69156	25254
7325	69179	25250
7326	69204	25246
7327	69226	25241
7328	69246	25236
7329	69268	25231
7330	69290	25226
7331	69311	25221
7332	69333	25216
7333	69355	25211
7334	69375	25206
7335	69394	25199
7336	69417	25195
7337	69438	25190
7338	69459	25184
7339	69481	25179
7340	69502	25174
7341	69524	25169
7342	69543	25163
7343	69563	25157
7344	69583	25152
7345	69601	25146
7346	69623	25140
7347	69642	25134
7348	69662	25129
7349	69681	25123
7350	69711	25121
7351	69732	25115
7352	69754	25110
7353	69778	25106
7354	69799	25101
7355	69820	25095
7356	69839	25089
7357	69861	25084
7358	69886	25080
7359	69908	25075
7360	69927	25069
7361	69948	25064
7362	69966	25057
7363	69987	25052
7364	70008	25047
7365	70027	25040
7366	70046	25034
7367	70066	25029
7368	70089	25024
7369	70108	25018
7370	70130	25013
7371	70151	25007
7372	70171	25002
7373	70190	24995
7374	70209	24989
7375	70229	24984
7376	70250	24978
7377	70269	24972
7378	70291	24967
7379	70314	24962
7380	70333	24956
7381	70352	24950
7382	70372	24944
7383	70393	24939
7384	70412	24932
7385	70434	24927
7386	70453	24921
7387	70471	24914
7388	70490	24908
7389	70510	24903
7390	70532	24897
7391	70550	24891
7392	70569	24885
7393	70588	24878
7394	70607	24872
7395	70628	24867
7396	70647	24860
7397	70665	24854
7398	70688	24849
7399	70710	24844
7400	70731	24838
7401	70750	24832
7402	70773	24827
7403	70792	24821
7404	70811	24815
7405	70831	24809
7406	70850	24802
7407	70870	24796
7408	70883	24788
7409	70902	24782
7410	70922	24776
7411	70942	24770
7412	70961	24764
7413	70979	24757
7414	70998	24751
7415	71019	24745
7416	71038	24739
7417	71056	24732
7418	71077	24727
7419	71096	24720
7420	71115	24714
7421	71133	24707
7422	71152	24701
7423	71173	24695
7424	71193	24689
7425	71212	24683
7426	71227	24675
7427	71247	24669
7428	71265	24663
7429	71286	24657
7430	71307	24651
7431	71328	24646
7432	71348	24640
7433	71367	24633
7434	71386	24627
7435	71407	24621
7436	71431	24617
7437	71453	24611
7438	71476	24606
7439	71499	24601
7440	71522	24596
7441	71542	24590
7442	71566	24586
7443	71588	24581
7444	71609	24575
7445	71620	24566
7446	71641	24560
7447	71659	24553
7448	71678	24547
7449	71700	24541
7450	71721	24536
7451	71752	24533
7452	71764	24524
7453	71776	24516
7454	71792	24508
7455	71809	24501
7456	71827	24494
7457	71844	24487
7458	71865	24481
7459	71885	24475
7460	71905	24469
7461	71924	24463
7462	71945	24457
7463	71967	24452
7464	71989	24446
7465	72010	24440
7466	72030	24434
7467	72051	24428
7468	72074	24423
7469	72093	24417
7470	72112	24410
7471	72130	24403
7472	72149	24397
7473	72168	24390
7474	72188	24384
7475	72208	24378
7476	72227	24371
7477	72246	24365
7478	72267	24359
7479	72286	24353
7480	72305	24346
7481	72325	24340
7482	72344	24334
7483	72357	24325
7484	72376	24318
7485	72397	24312
7486	72415	24306
7487	72433	24299
7488	72452	24292
7489	72474	24287
7490	72495	24281
7491	72515	24275
7492	72536	24269
7493	72555	24262
7494	72575	24256
7495	72595	24250
7496	72614	24243
7497	72633	24237
7498	72645	24228
7499	72663	24221
7500	72683	24214
7501	72700	24207
7502	72721	24201
7503	72742	24195
7504	72763	24189
7505	72781	24183
7506	72801	24176
7507	72821	24170
7508	72842	24164
7509	72862	24158
7510	72882	24151
7511	72901	24145
7512	72920	24138
7513	72940	24132
7514	72960	24126
7515	72981	24119
7516	73001	24113
7517	73019	24106
7518	73042	24101
7519	73059	24094
7520	73078	24087
7521	73098	24081
7522	73117	24074
7523	73135	24067
7524	73154	24060
7525	73175	24054
7526	73194	24048
7527	73212	24041
7528	73232	24034
7529	73252	24028
7530	73272	24022
7531	73293	24016
7532	73314	24009
7533	73334	24003
7534	73353	23996
7535	73373	23990
7536	73393	23984
7537	73413	23977
7538	73434	23971
7539	73454	23965
7540	73474	23958
7541	73494	23952
7542	73514	23945
7543	73535	23939
7544	73555	23933
7545	73574	23926
7546	73595	23920
7547	73618	23915
7548	73639	23909
7549	73660	23903
7550	73681	23897
7551	73703	23891
7552	73723	23884
7553	73744	23878
7554	73765	23872
7555	73786	23866
7556	73806	23860
7557	73827	23853
7558	73848	23847
7559	73869	23841
7560	73888	23834
7561	73919	23831
7562	73942	23826
7563	73964	23820
7564	73986	23814
7565	74009	23809
7566	74031	23803
7567	74053	23797
7568	74073	23790
7569	74093	23784
7570	74114	23778
7571	74134	23771
7572	74153	23764
7573	74163	23755
7574	74183	23748
7575	74202	23741
7576	74221	23734
7577	74240	23727
7578	74263	23722
7579	74280	23714
7580	74301	23708
7581	74324	23702
7582	74346	23697
7583	74368	23691
7584	74390	23685
7585	74411	23679
7586	74429	23671
7587	74448	23664
7588	74467	23657
7589	74488	23651
7590	74510	23645
7591	74528	23638
7592	74546	23631
7593	74566	23624
7594	74586	23618
7595	74608	23612
7596	74627	23605
7597	74647	23598
7598	74666	23591
7599	74686	23585
7600	74707	23578
7601	74726	23572
7602	74745	23564
7603	74766	23558
7604	74790	23553
7605	74811	23546
7606	74831	23540
7607	74851	23533
7608	74873	23527
7609	74893	23521
7610	74915	23515
7611	74937	23509
7612	74957	23502
7613	74979	23496
7614	75003	23490
7615	75023	23484
7616	75045	23478
7617	75064	23471
7618	75084	23464
7619	75103	23457
7620	75121	23450
7621	75140	23443
7622	75160	23436
7623	75179	23429
7624	75199	23422
7625	75218	23415
7626	75237	23408
7627	75257	23402
7628	75279	23395
7629	75298	23388
7630	75317	23382
7631	75338	23375
7632	75358	23368
7633	75381	23362
7634	75400	23355
7635	75419	23348
7636	75439	23342
7637	75461	23336
7638	75481	23329
7639	75501	23322
7640	75520	23315
7641	75541	23308
7642	75561	23302
7643	75585	23296
7644	75606	23290
7645	75628	23284
7646	75649	23277
7647	75671	23271
7648	75693	23265
7649	75714	23258
7650	75737	23252
7651	75758	23246
7652	75778	23239
7653	75798	23232
7654	75817	23225
7655	75836	23218
7656	75859	23212
7657	75880	23205
7658	75900	23199
7659	75921	23192
7660	75941	23186
7661	75961	23178
7662	75982	23172
7663	76004	23166
7664	76026	23160
7665	76045	23152
7666	76063	23145
7667	76085	23139
7668	76105	23132
7669	76124	23125
7670	76144	23118
7671	76164	23111
7672	76182	23103
7673	76201	23096
7674	76221	23089
7675	76233	23080
7676	76254	23074
7677	76272	23066
7678	76292	23059
7679	76311	23052
7680	76330	23045
7681	76350	23038
7682	76369	23030
7683	76394	23025
7684	76412	23018
7685	76437	23012
7686	76458	23006
7687	76479	22999
7688	76500	22992
7689	76521	22986
7690	76543	22979
7691	76564	22973
7692	76585	22966
7693	76607	22960
7694	76627	22953
7695	76649	22947
7696	76668	22939
7697	76689	22932
7698	76710	22926
7699	76730	22919
7700	76751	22912
7701	76774	22906
7702	76797	22900
7703	76817	22893
7704	76837	22886
7705	76857	22879
7706	76880	22873
7707	76901	22867
7708	76921	22859
7709	76943	22853
7710	76963	22846
7711	76985	22840
7712	77005	22833
7713	77026	22826
7714	77049	22820
7715	77071	22813
7716	77093	22807
7717	77115	22800
7718	77135	22794
7719	77159	22787
7720	77183	22782
7721	77205	22775
7722	77228	22769
7723	77250	22763
7724	77275	22757
7725	77296	22750
7726	77317	22744
7727	77342	22738
7728	77362	22731
7729	77382	22724
7730	77402	22717
7731	77422	22709
7732	77443	22703
7733	77464	22696
7734	77487	22690
7735	77505	22682
7736	77526	22675
7737	77546	22668
7738	77566	22661
7739	77589	22655
7740	77610	22648
7741	77630	22641
7742	77651	22634
7743	77672	22627
7744	77692	22620
7745	77713	22613
7746	77734	22606
7747	77753	22599
7748	77776	22593
7749	77795	22585
7750	77815	22578
7751	77839	22572
7752	77860	22565
7753	77880	22558
7754	77899	22551
7755	77918	22543
7756	77938	22536
7757	77959	22529
7758	77979	22522
7759	78001	22515
7760	78022	22509
7761	78043	22502
7762	78066	22495
7763	78085	22488
7764	78105	22481
7765	78125	22473
7766	78144	22466
7767	78163	22458
7768	78181	22451
7769	78200	22443
7770	78219	22436
7771	78240	22429
7772	78260	22422
7773	78280	22414
7774	78300	22407
7775	78319	22400
7776	78338	22392
7777	78357	22384
7778	78377	22377
7779	78398	22370
7780	78418	22363
7781	78437	22355
7782	78455	22348
7783	78476	22341
7784	78496	22333
7785	78517	22327
7786	78539	22320
7787	78562	22313
7788	78584	22307
7789	78596	22297
7790	78616	22290
7791	78640	22284
7792	78660	22276
7793	78681	22269
7794	78700	22262
7795	78719	22254
7796	78738	22247
7797	78757	22239
7798	78777	22232
7799	78795	22224
7800	78814	22216
7801	78833	22209
7802	78854	22202
7803	78878	22195
7804	78901	22189
7805	78923	22182
7806	78945	22175
7807	78967	22169
7808	78989	22162
7809	79010	22155
7810	79030	22148
7811	79050	22140
7812	79069	22132
7813	79089	22125
7814	79108	22117
7815	79127	22110
7816	79147	22103
7817	79166	22095
7818	79185	22087
7819	79205	22080
7820	79226	22073
7821	79243	22065
7822	79265	22058
7823	79286	22050
7824	79306	22043
7825	79326	22036
7826	79347	22029
7827	79368	22022
7828	79381	22012
7829	79404	22006
7830	79428	21999
7831	79449	21992
7832	79469	21985
7833	79490	21978
7834	79512	21971
7835	79531	21963
7836	79552	21956
7837	79572	21948
7838	79592	21941
7839	79612	21933
7840	79632	21926
7841	79652	21919
7842	79674	21912
7843	79695	21905
7844	79715	21897
7845	79734	21889
7846	79756	21882
7847	79775	21875
7848	79794	21867
7849	79812	21859
7850	79834	21852
7851	79856	21845
7852	79879	21838
7853	79900	21831
7854	79924	21825
7855	79944	21817
7856	79965	21810
7857	79987	21803
7858	80008	21796
7859	80028	21789
7860	80048	21781
7861	80067	21773
7862	80087	21766
7863	80108	21758
7864	80127	21751
7865	80148	21743
7866	80168	21736
7867	80186	21728
7868	80206	21720
7869	80225	21712
7870	80245	21705
7871	80265	21697
7872	80285	21690
7873	80304	21682
7874	80323	21674
7875	80343	21667
7876	80364	21659
7877	80385	21652
7878	80405	21644
7879	80423	21636
7880	80441	21628
7881	80459	21620
7882	80479	21613
7883	80500	21605
7884	80520	21598
7885	80542	21591
7886	80564	21583
7887	80587	21577
